"","sido","sigungu","sigungu_cd","2014_1","2014_2","2014_3","2014_4","2014_5","2014_6","2014_7","2014_8","2014_9","2014_10","2014_11","2014_12","2015_1","2015_2","2015_3","2015_4","2015_5","2015_6","2015_7","2015_8","2015_9","2015_10","2015_11","2015_12","2016_1","2016_2","2016_3","2016_4","2016_5","2016_6","2016_7","2016_8","2016_9","2016_10","2016_11","2016_12","2017_1","2017_2","2017_3","2017_4","2017_5","2017_6","2017_7","2017_8","2017_9","2017_10","2017_11","2017_12","2018_1","2018_2","2018_3","2018_4","2018_5","2018_6","2018_7","2018_8","2018_9","2018_10","2018_11","2018_12","2019_1","2019_2","2019_3","2019_4","2019_5","2019_6","2019_7","2019_8","2019_9","2019_10","2019_11","2019_12","2020_1","2020_2","2020_3","2020_4","2020_5","2020_6","2020_7","2020_8","2020_9","2020_10","2020_11","2020_12","2021_1","2021_2","2021_3","2021_4","2021_5","2021_6","2021_7","2021_8","2021_9","2021_10","2021_11","2021_12"
"1","서울","종로구",11010,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.794,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.988,96.401,96.401,96.401,96.401,96.401,96.401,96.401,96.401,96.401,96.401,96.401,96.401,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.635,95.102,95.102,95.102,95.102,95.102,95.102,95.102,95.102,95.102,95.102,95.102,95.102,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.205,94.205,94.205,94.205,94.205,94.205,94.205,94.205,94.205,94.205,94.205,94.205
"2","서울","중구",11020,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,100.002,99.431,99.431,99.431,99.431,99.431,99.431,99.431,99.431,99.431,99.431,99.431,99.431,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.666,98.104,98.104,98.104,98.104,98.104,98.104,98.104,98.104,98.104,98.104,98.104,98.104,97.129,97.129,97.129,97.129,97.129,97.129,97.129,97.129,97.129,97.129,97.129,97.129,96.341,96.341,96.341,96.341,96.341,96.341,96.341,96.341,96.341,96.341,96.341,96.341,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848
"3","서울","용산구",11030,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.402,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.067,94.067,94.067,94.067,94.067,94.067,94.067,94.067,94.067,94.067,94.067,94.067,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.74,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.478,93.274,93.274,93.274,93.274,93.274,93.274,93.274,93.274,93.274,93.274,93.274,93.274,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.796,92.628,92.628,92.628,92.628,92.628,92.628,92.628,92.628,92.628,92.628,92.628,92.628
"4","서울","성동구",11040,99.086,99.086,99.086,99.086,99.086,99.086,99.086,99.086,99.086,99.086,99.086,99.086,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.753,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,97.363,97.363,97.363,97.363,97.363,97.363,97.363,97.363,97.363,97.363,97.363,97.363,96.492,96.492,96.492,96.492,96.492,96.492,96.492,96.492,96.492,96.492,96.492,96.492,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.871,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.484,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069
"5","서울","광진구",11050,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.816,96.402,96.402,96.402,96.402,96.402,96.402,96.402,96.402,96.402,96.402,96.402,96.402,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.822,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.544,94.022,94.022,94.022,94.022,94.022,94.022,94.022,94.022,94.022,94.022,94.022,94.022,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.275,93.248,93.248,93.248,93.248,93.248,93.248,93.248,93.248,93.248,93.248,93.248,93.248
"6","서울","동대문구",11060,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.736,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.455,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.119,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,100.001,99.474,99.474,99.474,99.474,99.474,99.474,99.474,99.474,99.474,99.474,99.474,99.474,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.869,98.094,98.094,98.094,98.094,98.094,98.094,98.094,98.094,98.094,98.094,98.094,98.094,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594
"7","서울","중랑구",11070,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.909,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.231,99.231,99.231,99.231,99.231,99.231,99.231,99.231,99.231,99.231,99.231,99.231,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.831,98.452,98.452,98.452,98.452,98.452,98.452,98.452,98.452,98.452,98.452,98.452,98.452,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.809,97.388,97.388,97.388,97.388,97.388,97.388,97.388,97.388,97.388,97.388,97.388,97.388
"8","서울","성북구",11080,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.507,96.024,96.024,96.024,96.024,96.024,96.024,96.024,96.024,96.024,96.024,96.024,96.024,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.463,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.19,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.964,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.137,93.105,93.105,93.105,93.105,93.105,93.105,93.105,93.105,93.105,93.105,93.105,93.105
"9","서울","강북구",11090,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.303,97.058,97.058,97.058,97.058,97.058,97.058,97.058,97.058,97.058,97.058,97.058,97.058,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.988,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.343,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,94.936,94.936,94.936,94.936,94.936,94.936,94.936,94.936,94.936,94.936,94.936,94.936
"10","서울","도봉구",11100,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.432,97.091,97.091,97.091,97.091,97.091,97.091,97.091,97.091,97.091,97.091,97.091,97.091,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.754,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.906,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.737,95.189,95.189,95.189,95.189,95.189,95.189,95.189,95.189,95.189,95.189,95.189,95.189,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848,94.848
"11","서울","노원구",11110,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.273,95.041,95.041,95.041,95.041,95.041,95.041,95.041,95.041,95.041,95.041,95.041,95.041,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.879,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.599,94.313,94.313,94.313,94.313,94.313,94.313,94.313,94.313,94.313,94.313,94.313,94.313,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.796,93.249,93.249,93.249,93.249,93.249,93.249,93.249,93.249,93.249,93.249,93.249,93.249,92.884,92.884,92.884,92.884,92.884,92.884,92.884,92.884,92.884,92.884,92.884,92.884
"12","서울","은평구",11120,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.802,95.305,95.305,95.305,95.305,95.305,95.305,95.305,95.305,95.305,95.305,95.305,95.305,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.804,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.169,93.169,93.169,93.169,93.169,93.169,93.169,93.169,93.169,93.169,93.169,93.169,92.275,92.275,92.275,92.275,92.275,92.275,92.275,92.275,92.275,92.275,92.275,92.275,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739
"13","서울","서대문구",11130,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,95.158,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.926,94.326,94.326,94.326,94.326,94.326,94.326,94.326,94.326,94.326,94.326,94.326,94.326,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.497,93.048,93.048,93.048,93.048,93.048,93.048,93.048,93.048,93.048,93.048,93.048,93.048,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.737,91.559,91.559,91.559,91.559,91.559,91.559,91.559,91.559,91.559,91.559,91.559,91.559
"14","서울","마포구",11140,93.433,93.433,93.433,93.433,93.433,93.433,93.433,93.433,93.433,93.433,93.433,93.433,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.715,92.127,92.127,92.127,92.127,92.127,92.127,92.127,92.127,92.127,92.127,92.127,92.127,91.307,91.307,91.307,91.307,91.307,91.307,91.307,91.307,91.307,91.307,91.307,91.307,90.552,90.552,90.552,90.552,90.552,90.552,90.552,90.552,90.552,90.552,90.552,90.552,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.727,89.026,89.026,89.026,89.026,89.026,89.026,89.026,89.026,89.026,89.026,89.026,89.026,88.794,88.794,88.794,88.794,88.794,88.794,88.794,88.794,88.794,88.794,88.794,88.794
"15","서울","양천구",11150,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.295,98.143,98.143,98.143,98.143,98.143,98.143,98.143,98.143,98.143,98.143,98.143,98.143,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.863,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.436,97.063,97.063,97.063,97.063,97.063,97.063,97.063,97.063,97.063,97.063,97.063,97.063,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.283,96.109,96.109,96.109,96.109,96.109,96.109,96.109,96.109,96.109,96.109,96.109,96.109
"16","서울","강서구",11160,96.023,96.023,96.023,96.023,96.023,96.023,96.023,96.023,96.023,96.023,96.023,96.023,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.623,95.237,95.237,95.237,95.237,95.237,95.237,95.237,95.237,95.237,95.237,95.237,95.237,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.528,94.528,94.528,94.528,94.528,94.528,94.528,94.528,94.528,94.528,94.528,94.528,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.883,93.298,93.298,93.298,93.298,93.298,93.298,93.298,93.298,93.298,93.298,93.298,93.298,92.708,92.708,92.708,92.708,92.708,92.708,92.708,92.708,92.708,92.708,92.708,92.708
"17","서울","구로구",11170,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,99.427,99.427,99.427,99.427,99.427,99.427,99.427,99.427,99.427,99.427,99.427,99.427,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.944,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.677,98.205,98.205,98.205,98.205,98.205,98.205,98.205,98.205,98.205,98.205,98.205,98.205,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.528,97.177,97.177,97.177,97.177,97.177,97.177,97.177,97.177,97.177,97.177,97.177,97.177
"18","서울","금천구",11180,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.257,104.257,104.257,104.257,104.257,104.257,104.257,104.257,104.257,104.257,104.257,104.257,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.796,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.403,103.148,103.148,103.148,103.148,103.148,103.148,103.148,103.148,103.148,103.148,103.148,103.148,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,101.963,101.963,101.963,101.963,101.963,101.963,101.963,101.963,101.963,101.963,101.963,101.963
"19","서울","영등포구",11190,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.302,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.885,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.675,99.279,99.279,99.279,99.279,99.279,99.279,99.279,99.279,99.279,99.279,99.279,99.279,98.487,98.487,98.487,98.487,98.487,98.487,98.487,98.487,98.487,98.487,98.487,98.487,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.818,97.389,97.389,97.389,97.389,97.389,97.389,97.389,97.389,97.389,97.389,97.389,97.389
"20","서울","동작구",11200,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.221,96.221,96.221,96.221,96.221,96.221,96.221,96.221,96.221,96.221,96.221,96.221,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.866,95.217,95.217,95.217,95.217,95.217,95.217,95.217,95.217,95.217,95.217,95.217,95.217,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.532,94.112,94.112,94.112,94.112,94.112,94.112,94.112,94.112,94.112,94.112,94.112,94.112,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.608,93.655,93.655,93.655,93.655,93.655,93.655,93.655,93.655,93.655,93.655,93.655,93.655
"21","서울","관악구",11210,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.396,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.109,102.168,102.168,102.168,102.168,102.168,102.168,102.168,102.168,102.168,102.168,102.168,102.168,101.612,101.612,101.612,101.612,101.612,101.612,101.612,101.612,101.612,101.612,101.612,101.612,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.946,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.772,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.656,100.945,100.945,100.945,100.945,100.945,100.945,100.945,100.945,100.945,100.945,100.945,100.945
"22","서울","서초구",11220,93.046,93.046,93.046,93.046,93.046,93.046,93.046,93.046,93.046,93.046,93.046,93.046,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.548,92.325,92.325,92.325,92.325,92.325,92.325,92.325,92.325,92.325,92.325,92.325,92.325,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.943,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.699,91.539,91.539,91.539,91.539,91.539,91.539,91.539,91.539,91.539,91.539,91.539,91.539
"23","서울","강남구",11230,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.162,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.965,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.815,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.716,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.739,91.745,91.745,91.745,91.745,91.745,91.745,91.745,91.745,91.745,91.745,91.745,91.745
"24","서울","송파구",11240,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.606,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.436,95.043,95.043,95.043,95.043,95.043,95.043,95.043,95.043,95.043,95.043,95.043,95.043,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.668,94.292,94.292,94.292,94.292,94.292,94.292,94.292,94.292,94.292,94.292,94.292,94.292,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.798,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.241,93.066,93.066,93.066,93.066,93.066,93.066,93.066,93.066,93.066,93.066,93.066,93.066
"25","서울","강동구",11250,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.596,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.461,99.134,99.134,99.134,99.134,99.134,99.134,99.134,99.134,99.134,99.134,99.134,99.134,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.784,98.173,98.173,98.173,98.173,98.173,98.173,98.173,98.173,98.173,98.173,98.173,98.173,97.555,97.555,97.555,97.555,97.555,97.555,97.555,97.555,97.555,97.555,97.555,97.555,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.775,96.325,96.325,96.325,96.325,96.325,96.325,96.325,96.325,96.325,96.325,96.325,96.325
"26","부산","중구",21010,97.003,97.003,97.003,97.003,97.003,97.003,97.003,97.003,97.003,97.003,97.003,97.003,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.517,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.266,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.037,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.272,96.272,96.272,96.272,96.272,96.272,96.272,96.272,96.272,96.272,96.272,96.272,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.118,95.118,95.118,95.118,95.118,95.118,95.118,95.118,95.118,95.118,95.118,95.118
"27","부산","서구",21020,97.105,97.105,97.105,97.105,97.105,97.105,97.105,97.105,97.105,97.105,97.105,97.105,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.917,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,94.649,94.649,94.649,94.649,94.649,94.649,94.649,94.649,94.649,94.649,94.649,94.649,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.811,93.633,93.633,93.633,93.633,93.633,93.633,93.633,93.633,93.633,93.633,93.633,93.633
"28","부산","동구",21030,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.612,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.553,98.248,98.248,98.248,98.248,98.248,98.248,98.248,98.248,98.248,98.248,98.248,98.248,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.744,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,96.63,96.63,96.63,96.63,96.63,96.63,96.63,96.63,96.63,96.63,96.63,96.63,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.852,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703
"29","부산","영도구",21040,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.853,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.602,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.165,98.061,98.061,98.061,98.061,98.061,98.061,98.061,98.061,98.061,98.061,98.061,98.061,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.938,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.541,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,96.98,96.98,96.98,96.98,96.98,96.98,96.98,96.98,96.98,96.98,96.98,96.98
"30","부산","부산진구",21050,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.397,96.137,96.137,96.137,96.137,96.137,96.137,96.137,96.137,96.137,96.137,96.137,96.137,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.788,95.426,95.426,95.426,95.426,95.426,95.426,95.426,95.426,95.426,95.426,95.426,95.426,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.773,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,94.042,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.522,93.006,93.006,93.006,93.006,93.006,93.006,93.006,93.006,93.006,93.006,93.006,93.006
"31","부산","동래구",21060,97.025,97.025,97.025,97.025,97.025,97.025,97.025,97.025,97.025,97.025,97.025,97.025,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.819,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.424,96.102,96.102,96.102,96.102,96.102,96.102,96.102,96.102,96.102,96.102,96.102,96.102,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.712,95.209,95.209,95.209,95.209,95.209,95.209,95.209,95.209,95.209,95.209,95.209,95.209,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.767,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53
"32","부산","남구",21070,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.273,97.011,97.011,97.011,97.011,97.011,97.011,97.011,97.011,97.011,97.011,97.011,97.011,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.762,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.647,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.461,96.112,96.112,96.112,96.112,96.112,96.112,96.112,96.112,96.112,96.112,96.112,96.112,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.862,95.408,95.408,95.408,95.408,95.408,95.408,95.408,95.408,95.408,95.408,95.408,95.408
"33","부산","북구",21080,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.049,99.049,99.049,99.049,99.049,99.049,99.049,99.049,99.049,99.049,99.049,99.049,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.942,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.549,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.34,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.475,97.475,97.475,97.475,97.475,97.475,97.475,97.475,97.475,97.475,97.475,97.475
"34","부산","해운대구",21090,95,95,95,95,95,95,95,95,95,95,95,95,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.841,94.341,94.341,94.341,94.341,94.341,94.341,94.341,94.341,94.341,94.341,94.341,94.341,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.984,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.567,93.251,93.251,93.251,93.251,93.251,93.251,93.251,93.251,93.251,93.251,93.251,93.251,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.84,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62
